condition,use_bias,bias_strength,bias_mode,n_bias_channels,filename,path,contour_type,true_contour_quadrant,contrast,position,jitter,stimulus_id,analysis_layer,score_channel_mode,use_abs_activation,mask_TL_path,enrichment_TL,inside_activation_TL,outside_activation_TL,mask_area_fraction_TL,mask_TR_path,enrichment_TR,inside_activation_TR,outside_activation_TR,mask_area_fraction_TR,mask_BL_path,enrichment_BL,inside_activation_BL,outside_activation_BL,mask_area_fraction_BL,mask_BR_path,enrichment_BR,inside_activation_BR,outside_activation_BR,mask_area_fraction_BR,predicted_quadrant,highest_contour_enrichment,true_quadrant_enrichment,matches_true_quadrant
matched_bias,True,0.25,add_mean_abs,61,C_TL_0_J000_002.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TL_0_J000_002.png,C,TL,NA,0,0,2,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_002.png,1.5782428195995242,4.674940586090088,2.9621174335479736,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_002.png,0.8970625602571879,2.6871097087860107,2.9954540729522705,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_002.png,1.057833417671927,3.1602611541748047,2.9874846935272217,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_002.png,0.9870662939035129,2.952289581298828,2.990973949432373,0.0166168212890625,TL,1.5782428195995242,1.5782428195995242,True
matched_bias,True,0.25,add_mean_abs,61,C_TL_0_J000_003.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TL_0_J000_003.png,C,TL,NA,0,0,3,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_003.png,1.679326628915969,4.953298568725586,2.9495742321014404,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_003.png,0.8915520656534816,2.6639254093170166,2.987963914871216,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_003.png,1.074986792489714,3.2022783756256104,2.978900194168091,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_003.png,0.9440300603526026,2.818265676498413,2.985355854034424,0.0166168212890625,TL,1.679326628915969,1.679326628915969,True
matched_bias,True,0.25,add_mean_abs,61,C_TL_0_J000_004.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TL_0_J000_004.png,C,TL,NA,0,0,4,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_004.png,1.7531023679442734,5.168515205383301,2.9482107162475586,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_004.png,0.9633251247169824,2.877070426940918,2.9866037368774414,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_004.png,0.9042961228972719,2.7033896446228027,2.9894959926605225,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_004.png,0.9192025030666556,2.7473092079162598,2.9887964725494385,0.0166168212890625,TL,1.7531023679442734,1.7531023679442734,True
matched_bias,True,0.25,add_mean_abs,61,C_TL_0_J000_005.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TL_0_J000_005.png,C,TL,NA,0,0,5,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_005.png,1.5765575860344652,4.650890827178955,2.950029134750366,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_005.png,0.8907391208407028,2.6574862003326416,2.983461856842041,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_005.png,1.0370235576773448,3.0864205360412598,2.9762299060821533,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_005.png,0.8842262763592004,2.6383416652679443,2.983785629272461,0.0166168212890625,TL,1.5765575860344652,1.5765575860344652,True
matched_bias,True,0.25,add_mean_abs,61,C_TR_0_J000_000.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TR_0_J000_000.png,C,TR,NA,0,0,0,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_000.png,1.0676045375086043,3.1784987449645996,2.977224826812744,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_000.png,1.562318568732705,4.613445281982422,2.9529478549957275,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_000.png,1.129145879893589,3.3583202362060547,2.974212884902954,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_000.png,0.8690087259470468,2.5957651138305664,2.987041473388672,0.0166168212890625,TR,1.562318568732705,1.562318568732705,True
matched_bias,True,0.25,add_mean_abs,61,C_TR_0_J000_001.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TR_0_J000_001.png,C,TR,NA,0,0,1,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_001.png,0.9574356464374089,2.859545946121216,2.9866716861724854,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_001.png,1.4757228285488255,4.369865417480469,2.961169481277466,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_001.png,1.1717426676858906,3.4872920513153076,2.976158618927002,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_001.png,0.9485294895782732,2.833383321762085,2.9871325492858887,0.0166168212890625,TR,1.4757228285488255,1.4757228285488255,True
matched_bias,True,0.25,add_mean_abs,61,C_TR_0_J000_002.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TR_0_J000_002.png,C,TR,NA,0,0,2,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_002.png,0.9659744915594674,2.8816182613372803,2.9831204414367676,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_002.png,1.4945361125874936,4.419564247131348,2.9571478366851807,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_002.png,1.081247545592085,3.2193756103515625,2.977463960647583,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_002.png,0.9000860347364867,2.6880228519439697,2.9864065647125244,0.0166168212890625,TR,1.4945361125874936,1.4945361125874936,True
matched_bias,True,0.25,add_mean_abs,61,C_TR_0_J000_003.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TR_0_J000_003.png,C,TR,NA,0,0,3,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_003.png,0.9558158664021311,2.8490657806396484,2.9807684421539307,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_003.png,1.2647192309123962,3.7505931854248047,2.9655539989471436,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_003.png,1.1140621129493293,3.312121868133545,2.9730136394500732,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_003.png,0.9072577769192688,2.706528663635254,2.983196973800659,0.0166168212890625,TR,1.2647192309123962,1.2647192309123962,True
matched_bias,True,0.25,add_mean_abs,61,C_TR_0_J000_004.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TR_0_J000_004.png,C,TR,NA,0,0,4,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_004.png,1.001913942612655,2.9917616844177246,2.986046552658081,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_004.png,1.2204600046838598,3.6311628818511963,2.975241184234619,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_004.png,1.0472514635250938,3.124807834625244,2.9838180541992188,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_004.png,0.9588904540298003,2.8653390407562256,2.9881818294525146,0.0166168212890625,TR,1.2204600046838598,1.2204600046838598,True
matched_bias,True,0.25,add_mean_abs,61,C_TR_0_J000_005.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TR_0_J000_005.png,C,TR,NA,0,0,5,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_005.png,1.0863344526572798,3.2116639614105225,2.956422805786133,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_005.png,1.7187195213964643,5.0284342765808105,2.9256863594055176,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_005.png,1.0475228239635654,3.0988988876342773,2.9583115577697754,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_005.png,0.9039835179079094,2.6806352138519287,2.9653584957122803,0.0166168212890625,TR,1.7187195213964643,1.7187195213964643,True
matched_bias,True,0.25,add_mean_abs,67,straight_BL_0_J000_000.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_BL_0_J000_000.png,straight,BL,NA,0,0,0,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_000.png,0.9807761025699862,2.7509608268737793,2.8048815727233887,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_000.png,0.9637643817831333,2.7037596702575684,2.805415630340576,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_000.png,1.672174119991939,4.654226303100586,2.7833383083343506,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_000.png,0.9213790107512545,2.586078405380249,2.8067476749420166,0.01119232177734375,BL,1.672174119991939,1.672174119991939,True
matched_bias,True,0.25,add_mean_abs,67,straight_BL_0_J000_001.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_BL_0_J000_001.png,straight,BL,NA,0,0,1,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_001.png,1.0196719529470972,2.853926420211792,2.7988672256469727,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_001.png,0.9368506348157465,2.6245529651641846,2.8014636039733887,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_001.png,1.8378211542290932,5.097152233123779,2.7734756469726562,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_001.png,0.9373804499719802,2.626020908355713,2.8014461994171143,0.01119232177734375,BL,1.8378211542290932,1.8378211542290932,True
matched_bias,True,0.25,add_mean_abs,67,straight_BL_0_J000_002.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_BL_0_J000_002.png,straight,BL,NA,0,0,2,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_002.png,1.033127099289869,2.9105758666992188,2.817248582839966,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_002.png,0.9381671937331465,2.6458611488342285,2.820244789123535,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_002.png,1.6157558756809307,4.522505760192871,2.7990031242370605,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_002.png,0.943376186335872,2.6603968143463135,2.820080518722534,0.01119232177734375,BL,1.6157558756809307,1.6157558756809307,True
matched_bias,True,0.25,add_mean_abs,67,straight_BL_0_J000_003.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_BL_0_J000_003.png,straight,BL,NA,0,0,3,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_003.png,1.0667997882928635,2.9995884895324707,2.811763286590576,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_003.png,0.9079965531743297,2.5576138496398926,2.8167660236358643,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_003.png,1.6044973475154818,4.484499454498291,2.7949559688568115,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_003.png,0.9319973209243059,2.6245126724243164,2.8160088062286377,0.01119232177734375,BL,1.6044973475154818,1.6044973475154818,True
matched_bias,True,0.25,add_mean_abs,67,straight_BL_0_J000_004.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_BL_0_J000_004.png,straight,BL,NA,0,0,4,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_004.png,1.031176635507152,2.8854410648345947,2.7982025146484375,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_004.png,0.9181674885274443,2.5724709033966064,2.8017446994781494,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_004.png,1.7271887034137867,4.795678615570068,2.776580572128296,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_004.png,0.9242907861224064,2.589449644088745,2.8015530109405518,0.01119232177734375,BL,1.7271887034137867,1.7271887034137867,True
matched_bias,True,0.25,add_mean_abs,67,straight_BL_0_J000_005.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_BL_0_J000_005.png,straight,BL,NA,0,0,5,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_005.png,1.0345056769081957,2.912309408187866,2.8151700496673584,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_005.png,0.9190909745718648,2.590742826461792,2.818809986114502,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_005.png,1.6779448978402378,4.689938545227051,2.7950491905212402,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_005.png,0.9379764381658098,2.6434178352355957,2.81821346282959,0.01119232177734375,BL,1.6779448978402378,1.6779448978402378,True
matched_bias,True,0.25,add_mean_abs,67,straight_BR_0_J000_000.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_BR_0_J000_000.png,straight,BR,NA,0,0,0,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_000.png,1.0195058757542144,2.8596253395080566,2.80491304397583,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_000.png,0.9200059978592003,2.5834131240844727,2.808039426803589,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_000.png,1.0151135053664078,2.847445011138916,2.805050849914551,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_000.png,1.773882447004759,4.933937072753906,2.7814340591430664,0.01119232177734375,BR,1.773882447004759,1.773882447004759,True
matched_bias,True,0.25,add_mean_abs,67,straight_BR_0_J000_001.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_BR_0_J000_001.png,straight,BR,NA,0,0,1,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_001.png,0.9751321296348111,2.7251298427581787,2.794626235961914,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_001.png,0.9670837447424121,2.702881097793579,2.7948780059814453,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_001.png,1.0252148842537678,2.8634870052337646,2.793060302734375,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_001.png,1.6877682679336892,4.679348468780518,2.7725064754486084,0.01119232177734375,BR,1.6877682679336892,1.6877682679336892,True
matched_bias,True,0.25,add_mean_abs,67,straight_BR_0_J000_002.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_BR_0_J000_002.png,straight,BR,NA,0,0,2,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_002.png,1.0145212020371048,2.8186256885528564,2.7782816886901855,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_002.png,0.9372324314496936,2.606149911880493,2.780686855316162,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_002.png,1.0815029449041649,3.002469062805176,2.776200532913208,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_002.png,1.9192343102932743,5.2787299156188965,2.7504353523254395,0.01119232177734375,BR,1.9192343102932743,1.9192343102932743,True
matched_bias,True,0.25,add_mean_abs,67,straight_BR_0_J000_003.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_BR_0_J000_003.png,straight,BR,NA,0,0,3,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_003.png,0.9327227681402638,2.6324801445007324,2.8223607540130615,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_003.png,0.9713658315239123,2.740358829498291,2.8211398124694824,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_003.png,1.0497098255399289,2.9587833881378174,2.8186678886413574,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_003.png,1.5304665807934799,4.290802001953125,2.803590774536133,0.01119232177734375,BR,1.5304665807934799,1.5304665807934799,True
matched_bias,True,0.25,add_mean_abs,67,straight_BR_0_J000_004.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_BR_0_J000_004.png,straight,BR,NA,0,0,4,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_004.png,0.9924088252583168,2.7832298278808594,2.8045194149017334,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_004.png,0.9403558171825082,2.6387839317321777,2.806154727935791,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_004.png,1.1232505312651109,3.145571708679199,2.8004186153411865,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_004.png,1.8203611501581398,5.058360576629639,2.7787675857543945,0.01119232177734375,BR,1.8203611501581398,1.8203611501581398,True
matched_bias,True,0.25,add_mean_abs,67,straight_BR_0_J000_005.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_BR_0_J000_005.png,straight,BR,NA,0,0,5,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_005.png,0.9572976371436055,2.680814504623413,2.800398111343384,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_005.png,0.923827609074752,2.588054895401001,2.801447868347168,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_005.png,1.0270952786293157,2.8740286827087402,2.798210382461548,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_005.png,1.3327572894059474,3.7166244983673096,2.788673162460327,0.01119232177734375,BR,1.3327572894059474,1.3327572894059474,True
matched_bias,True,0.25,add_mean_abs,67,straight_TL_0_J000_000.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_TL_0_J000_000.png,straight,TL,NA,0,0,0,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_000.png,1.4334230864510893,4.03633451461792,2.815871000289917,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_000.png,0.9389025007605295,2.6584718227386475,2.831467390060425,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_000.png,1.0382854580129899,2.93660306930542,2.828319549560547,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_000.png,0.9551945503134857,2.704108953475952,2.830950975418091,0.01119232177734375,TL,1.4334230864510893,1.4334230864510893,True
matched_bias,True,0.25,add_mean_abs,67,straight_TL_0_J000_001.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_TL_0_J000_001.png,straight,TL,NA,0,0,1,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_001.png,1.5188201754552642,4.2405619621276855,2.792010545730591,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_001.png,0.9347905672486461,2.6270179748535156,2.810274362564087,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_001.png,1.0253165831928281,2.878502130508423,2.8074276447296143,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_001.png,1.0074316703019905,2.828857660293579,2.8079895973205566,0.01119232177734375,TL,1.5188201754552642,1.5188201754552642,True
matched_bias,True,0.25,add_mean_abs,67,straight_TL_0_J000_002.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_TL_0_J000_002.png,straight,TL,NA,0,0,2,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_002.png,1.3937262116082998,3.8859171867370605,2.78814959526062,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_002.png,0.9170823096585174,2.5706162452697754,2.803037643432617,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_002.png,1.016782309704388,2.8468987941741943,2.799909830093384,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_002.png,0.9719011078473488,2.7226030826568604,2.801316976547241,0.01119232177734375,TL,1.3937262116082998,1.3937262116082998,True
matched_bias,True,0.25,add_mean_abs,67,straight_TL_0_J000_003.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_TL_0_J000_003.png,straight,TL,NA,0,0,3,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_003.png,1.5506798896605707,4.340993404388428,2.799412965774536,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_003.png,0.9844995825330075,2.7734885215759277,2.817155599594116,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_003.png,1.0824975857613839,3.046222686767578,2.8140687942504883,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_003.png,0.9410752281496384,2.652444362640381,2.8185253143310547,0.01119232177734375,TL,1.5506798896605707,1.5506798896605707,True
matched_bias,True,0.25,add_mean_abs,67,straight_TL_0_J000_004.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_TL_0_J000_004.png,straight,TL,NA,0,0,4,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_004.png,1.5973744431748513,4.465888023376465,2.7957677841186523,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_004.png,0.9046617256714101,2.548854112625122,2.8174664974212646,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_004.png,1.0639849589033366,2.992400884628296,2.8124465942382812,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_004.png,0.9359124104163502,2.635979413986206,2.816480875015259,0.01119232177734375,TL,1.5973744431748513,1.5973744431748513,True
matched_bias,True,0.25,add_mean_abs,67,straight_TL_0_J000_005.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_TL_0_J000_005.png,straight,TL,NA,0,0,5,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_005.png,1.643610221404944,4.576251983642578,2.784268379211426,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_005.png,0.9347446318410119,2.6232433319091797,2.8063743114471436,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_005.png,0.9906177791815104,2.7783052921295166,2.8046188354492188,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_005.png,0.9423432934820184,2.6443428993225098,2.806135416030884,0.01119232177734375,TL,1.643610221404944,1.643610221404944,True
matched_bias,True,0.25,add_mean_abs,67,straight_TR_0_J000_000.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_TR_0_J000_000.png,straight,TR,NA,0,0,0,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_000.png,1.0034750846140725,2.826693058013916,2.816904067993164,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_000.png,1.6998772583403496,4.751358509063721,2.795118570327759,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_000.png,1.0038806058058902,2.827822208404541,2.8168909549713135,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_000.png,0.9586597544726493,2.7018072605133057,2.818317174911499,0.01119232177734375,TR,1.6998772583403496,1.6998772583403496,True
matched_bias,True,0.25,add_mean_abs,67,straight_TR_0_J000_001.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_TR_0_J000_001.png,straight,TR,NA,0,0,1,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_001.png,0.9492313118775616,2.674372434616089,2.817408561706543,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_001.png,1.737439457680436,4.852246284484863,2.792757034301758,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_001.png,0.9463977918323956,2.666473865509033,2.817497968673706,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_001.png,0.9927168102010021,2.7955269813537598,2.8160367012023926,0.01119232177734375,TR,1.737439457680436,1.737439457680436,True
matched_bias,True,0.25,add_mean_abs,67,straight_TR_0_J000_002.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_TR_0_J000_002.png,straight,TR,NA,0,0,2,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_002.png,0.9766646538091713,2.741431951522827,2.8069326877593994,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_002.png,1.6650267698896326,4.637876987457275,2.7854669094085693,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_002.png,1.0009913366495862,2.808950662612915,2.806168794631958,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_002.png,0.9240192281697935,2.5951895713806152,2.8085882663726807,0.01119232177734375,TR,1.6650267698896326,1.6650267698896326,True
